Région,AE,CAP,Cercle,Commune,NOM_ETABLISSEMENT,Localites,X,Y,CODE_ETABLISSEMENT,Localisation,CYCLE,STATUT,PRESENCE_RESTAURANT,PRESENCE_LATRINES,LATRINES_FILLES_SEPAREES,NOMBRE_LATRINES,EAU_POTABLE,GARCONS,FILLES,TOTAL,NBRE ENSEIGNANTS
KAYES,KITA,KITA 1,KITA,KOKOFATA,MAKANA,,-9.91643333,12.93111667,959726,,1er cycle,Communautaire,0,1,0,2,5) pas de point d'eau,80,53,133,4
KAYES,KAYES,KAYES RIVE GAUCHE,KAYES,DIAMOU,MAKANA 1er CYCLE,,-11.15303333,14.07910000,950398,,1er cycle,Public,0,0,,,1) robinet ,169,88,257,4
KAYES,KAYES,KAYES RIVE GAUCHE,KAYES,KEMENE TAMBO,MAKANA 1er Cycle,,-11.91841667,14.63488333,734909,,1er cycle,Public,0,0,,,1) robinet ,172,87,259,5
KAYES,NIORO DU SAHEL,NIORO DU SAHEL,NIORO,SANDARE,MAKANA 1er Cycle,Makana,-10.53935000,14.64905000,755050,,1er cycle,Communautaire,0,1,0,3,2) forage fonctionnel,105,74,179,5
KAYES,KAYES,KAYES RIVE GAUCHE,KAYES,KEMENE TAMBO,MAKANA 2ème C.,,-11.91841667,14.63488333,734910,,2ème cycle,Public,0,0,,,1) robinet ,150,38,188,4
KAYES,KITA,KITA 1,KITA,BADENYA,MAKANA BADENYA,,-9.35838333,12.94955000,737076,,1er cycle,Public,0,1,0,3,4) puits tarrissable,86,91,177,5
KAYES,KITA,KITA 1,KITA,GADOUGOU I,MAKANAKOTO,,-9.68715000,12.55978333,737114,,1er cycle,Communautaire,0,0,,,3) puits non tarrissable,47,29,76,3
KAYES,KAYES,KAYES RIVE DROITE,KAYES,DIAMOU,MAKANIA,,-11.15303333,14.07910000,1035102,,1er cycle,Public,0,0,,,2) forage fonctionnel,102,88,190,4
KAYES,KAYES,KENIEBA,KENIEBA,DABIA,MALEA- DABIA,,,,11041910,A localiser,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,28,12,40,1
KAYES,NIORO DU SAHEL,NIORO DU SAHEL,NIORO,COMMUNE DE NIORO,MALI COUNDA 2èC,Malicounda,-9.58658333,15.23838333,11042404,,2ème cycle,Public,0,1,1,6,2) forage fonctionnel,140,111,251,5
KAYES,KAYES,KAYES RIVE GAUCHE,KAYES,KEMENE TAMBO,MALICK SY,,,,959632,A localiser,1er cycle,Medersa,0,1,0,3,5) pas de point d'eau,142,64,206,7
KAYES,KAYES,KAYES RIVE GAUCHE,KAYES,KEMENE TAMBO,MALICK SY MED,,,,11041425,A localiser,2ème cycle,Medersa,0,1,0,3,3) puits non tarrissable,32,1,33,3
KAYES,KAYES,KENIEBA,KENIEBA,DOMBIA,MALLEA,,-11.090000000,12.820000000,735068,A localiser,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,25,9,34,2
KAYES,KAYES,KAYES RIVE GAUCHE,KAYES,LOGO,MALOUM 1er C,,-11.24533333,14.22736667,734920,,1er cycle,Medersa,1,1,1,9,5) pas de point d'eau,165,131,296,8
KAYES,KAYES,KAYES RIVE GAUCHE,KAYES,LOGO,MALOUM 2e C,,-11.24533333,14.22736667,950246,,2ème cycle,Public,0,0,,,3) puits non tarrissable,132,75,207,4
KAYES,KAYES,KAYES RIVE DROITE,KAYES,SEGALA,MAMACITA,,-11.05188333,14.27663333,733770,,1er cycle,Public,0,0,,,2) forage fonctionnel,57,31,88,3
KAYES,KITA,KITA 1,KITA,COMMUNE DE KITA,MAMADOU DIARRA,,,,938282,A localiser,1er cycle,Communautaire,0,1,0,1,5) pas de point d'eau,41,50,91,6
KAYES,KAYES,KENIEBA,KENIEBA,DABIA,MAMBAN,,,,11041911,A localiser,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,26,19,45,1
KAYES,KITA,KITA 2,KITA,SOURANSAN TOUMOUTO,MAMBIRI,Mambri,-9.46738333,13.36201667,738020,,1er cycle,Public,0,1,0,3,2) forage fonctionnel,137,106,243,6
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,DIEMA,MAMBOURKE,Mambourke,-9.10383333,14.70986667,950479,,1er cycle,Public,0,1,0,3,3) puits non tarrissable,100,76,176,2
KAYES,NIORO DU SAHEL,NIORO DU SAHEL,NIORO,DIABIGUE,MAMOIRE,Mamairé,-9.13081667,15.06101667,950334,,1er cycle,Public,0,1,0,2,5) pas de point d'eau,48,9,57,2
KAYES,KAYES,KAYES RIVE GAUCHE,KAYES,COMMUNE DE FEGUI,MANAHARA AL HOUDA,,-12.14818333,14.62333333,11041421,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,103,116,219,6
KAYES,KAYES,KAYES RIVE GAUCHE,KAYES,COMMUNE DE FEGUI,MANAHARA AL HOUDA FEGUI,,-12.14818333,14.62333333,11041420,,2ème cycle,Medersa,0,0,,,5) pas de point d'eau,16,9,25,3
KAYES,KITA,KITA 1,KITA,KITA NORD,MANAKO,,-9.45663333,13.10945000,938286,,1er cycle,Public,0,1,1,2,5) pas de point d'eau,93,83,176,5
KAYES,KAYES,KENIEBA,KENIEBA,KENIEBA,MANAKOTO,,-11.35806667,12.70895000,950285,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,33,20,53,2
KAYES,KITA,KITA 2,KITA,NAMALA-GUIMBALA,MANAKOTO,Manakoto,-9.35795000,13.28853333,950581,,1er cycle,Public,0,0,,,5) pas de point d'eau,175,116,291,6
KAYES,KITA,KITA 2,KITA,NAMALA-GUIMBALA,MANAKOTO 2ème CYCLE ,Manakoto,-9.35795000,13.28853333,11004503,,2ème cycle,Public,0,0,,,4) puits tarrissable,36,14,50,3
KAYES,KITA,KITA 2,KITA,KASSARO,MANAMBOUGOU-COURA,Manabougoucore,-8.92183333,12.99266667,959881,,1er cycle,Public,0,0,,,4) puits tarrissable,67,71,138,4
KAYES,KITA,BAFOULABE,BAFOULABE,BAMAFELE,MANANTALI 2è C  A,,-10.46266667,13.20865000,702122,,2ème cycle,Public,0,1,0,6,1) robinet ,140,111,251,9
KAYES,KITA,BAFOULABE,BAFOULABE,BAMAFELE,MANANTALI 2è C B,,-10.46266667,13.20865000,702123,,2ème cycle,Public,0,1,0,9,1) robinet ,121,91,212,8
KAYES,KITA,BAFOULABE,BAFOULABE,BAMAFELE,MANANTALI I,,-10.46266667,13.20865000,702018,,1er cycle,Public,0,1,1,12,1) robinet ,350,338,688,12
KAYES,KITA,BAFOULABE,BAFOULABE,BAMAFELE,MANANTALI II,,-10.46266667,13.20865000,702019,,1er cycle,Public,0,1,1,3,1) robinet ,307,265,572,9
KAYES,KITA,BAFOULABE,BAFOULABE,BAMAFELE,MANANTALI PRIVE,,-10.46266667,13.20865000,702167,,1er cycle,Privé laïc,0,1,0,2,1) robinet ,156,166,322,6
KAYES,KITA,BAFOULABE,BAFOULABE,BAMAFELE,Manantali SC ,,-10.46266667,13.20865000,11002851,,2ème cycle,Public,0,1,0,6,5) pas de point d'eau,110,77,187,5
KAYES,KAYES,KENIEBA,KENIEBA,DABIA,MANKOUKE,,-11.15641667,12.48521667,735013,,1er cycle,Public,0,0,,,2) forage fonctionnel,46,36,82,3
KAYES,KITA,KITA 2,KITA,SEFETO OUEST,MANSALA,Mansala,-9.95516667,14.06320000,993511,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,82,57,139,3
KAYES,KITA,KITA 1,KITA,KITA OUEST,MANSALA 2EME CYCLE,,-9.64335000,13.02956667,938251,,2ème cycle,Public,0,1,0,4,4) puits tarrissable,176,102,278,5
KAYES,KITA,KITA 1,KITA,KITA OUEST,MANSALA PC,,-9.64335000,13.02956667,737050,,1er cycle,Public,0,1,0,4,4) puits tarrissable,167,140,307,8
KAYES,KAYES,YELIMANE,YELIMANE,KIRANE KANIAGA,MANTHIA,,-10.00318333,15.35453333,768019,,1er cycle,Public,0,0,,,2) forage fonctionnel,101,28,129,5
KAYES,KAYES,KAYES RIVE GAUCHE,KAYES,LOGO,MARCEL REY 1er CYCLE KAKOULOU,,-11.26545000,14.28315000,734982,,1er cycle,Privé confessionnel,1,0,,,1) robinet ,181,150,331,8
KAYES,KAYES,KAYES RIVE GAUCHE,KAYES,LOGO,MARCEL REY 2ème C. (KAKOULOU),,-11.26545000,14.28315000,734925,,2ème cycle,Privé confessionnel,1,1,0,3,1) robinet ,93,73,166,7
KAYES,KITA,BAFOULABE,BAFOULABE,BAMAFELE,MARENA  2EME CYCLE,,-10.52191667,13.22570000,938315,,2ème cycle,Public,0,0,,,1) robinet ,172,55,227,5
KAYES,KITA,BAFOULABE,BAFOULABE,BAMAFELE,MARENA 1er C,,-10.52191667,13.22570000,702020,,1er cycle,Public,0,1,0,3,1) robinet ,238,253,491,8
KAYES,KAYES,KAYES RIVE DROITE,KAYES,MARENA DIOMBOUGOU,MARENA DIOMBOUGOU 2ème CYCLE,,-11.04790000,14.56553333,1035111,,2ème cycle,Public,0,1,0,3,2) forage fonctionnel,98,25,123,3
KAYES,KAYES,KAYES RIVE GAUCHE,KAYES,SAME DIONGOMA,MARENA GADIAGA 1er CYCLE,,-11.71855000,14.37996667,734945,,1er cycle,Public,0,0,,,2) forage fonctionnel,98,75,173,4
KAYES,KAYES,KAYES RIVE GAUCHE,KAYES,SAME DIONGOMA,MARENA GADIAGA 2ème CYCLE,,-11.71855000,14.37996667,1035597,,2ème cycle,Public,0,0,,,2) forage fonctionnel,74,28,102,4
KAYES,KITA,KITA 2,KITA,SEFETO NORD,MARENA SEFETO NORD,Marena,-9.76141667,14.19815000,738071,,1er cycle,Communautaire,0,1,1,5,4) puits tarrissable,175,63,238,5
KAYES,KAYES,YELIMANE,YELIMANE,TRINGA,MARENA TRINGA 2° C,,-10.75140000,14.64676667,959528,,2ème cycle,Public,0,1,0,4,1) robinet ,91,7,98,4
KAYES,KAYES,KAYES RIVE DROITE,KAYES,MARENA DIOMBOUGOU,MARENA-DIOMBOUGOU,,-11.04790000,14.56553333,733036,,1er cycle,Public,0,0,,,1) robinet ,335,182,517,6
KAYES,KAYES,YELIMANE,YELIMANE,TRINGA,MARENA-TRINGA,,-10.75140000,14.64676667,768061,,1er cycle,Public,0,1,1,9,1) robinet ,341,95,436,7
KAYES,KITA,KITA 1,KITA,COMMUNE DE KITA,MARIKO  MAGASSA,,,,938288,A localiser,1er cycle,Privé laïc,0,1,0,2,5) pas de point d'eau,42,33,75,6
KAYES,KAYES,KAYES RIVE DROITE,KAYES,MARINTOUMANIA,MARILA,,-10.86630000,14.61765000,733043,,1er cycle,Public,0,1,0,6,2) forage fonctionnel,96,26,122,4
KAYES,KITA,KITA 1,KITA,KOKOFATA,MARIMBILIA,,-9.92580000,12.75923333,737038,,1er cycle,Public,0,1,1,2,2) forage fonctionnel,94,75,169,5
KAYES,KAYES,KAYES RIVE DROITE,KAYES,MARINTOUMANIA,MARINTOUMANIA,,-10.86556667,14.58325000,733766,,1er cycle,Communautaire,0,1,0,3,5) pas de point d'eau,76,40,116,3
KAYES,KAYES,KAYES RIVE DROITE,KAYES,MARINTOUMANIA,MARINTOUMANIA 2ème CYCLE,,-10.86556667,14.58325000,1035110,,2ème cycle,Public,0,1,1,6,5) pas de point d'eau,58,15,73,3
KAYES,KITA,KITA 1,KITA,KOULOU,MATIRA,,-10.18175000,12.31881667,11003967,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,51,11,62,1
KAYES,KITA,BAFOULABE,BAFOULABE,KONTELA,MAYODAN,,-10.33578333,13.97103333,950453,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,133,61,194,2
KAYES,NIORO DU SAHEL,NIORO DU SAHEL,NIORO,KORERA-KORE,MED INSTITUT SCES ISLAMIQUE(KK),Korera Kore,-8.95593333,15.14175000,11001771,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,191,98,289,4
KAYES,KAYES,KAYES RIVE GAUCHE,KAYES,KEMENE TAMBO,MED SABIL HOUDA MAKANA,,-11.91841667,14.63488333,11000660,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,50,40,90,3
KAYES,NIORO DU SAHEL,NIORO DU SAHEL,NIORO,SIMBI,MED.  Diadiéla(Simby),Diadiela,-9.85528333,14.82933333,11042409,,1er cycle,Medersa,0,1,0,4,5) pas de point d'eau,69,64,133,5
KAYES,KAYES,KAYES RIVE GAUCHE,KAYES,KEMENE TAMBO,MED. ABOUR WATLI ISLAMIYA-TAKOUTALA,,-11.67260000,14.57598333,959627,,1er cycle,Medersa,0,0,,,3) puits non tarrissable,37,25,62,4
KAYES,NIORO DU SAHEL,NIORO DU SAHEL,NIORO,COMMUNE DE TROUNGOUMBE,Med.Bambaguédé(Troungoumbé),Trougoumbe,-9.22868333,15.26513333,11042410,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,73,68,141,3
KAYES,NIORO DU SAHEL,NIORO DU SAHEL,NIORO,COMMUNE DE TROUNGOUMBE,Med.Djimeyni(Troungoumbé),Trougoumbe,-9.22868333,15.26513333,11042411,,1er cycle,Medersa,0,1,0,3,5) pas de point d'eau,101,72,173,4
KAYES,NIORO DU SAHEL,NIORO DU SAHEL,NIORO,COMMUNE DE TROUNGOUMBE,Med.Sirakoro(Troungoumbé),Trougoumbe,-9.22868333,15.26513333,11042412,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,146,30,176,2
KAYES,KAYES,KAYES RIVE GAUCHE,KAYES,TAFACIRGA,MEDERSA  GOUNDIAM 2E C,,-12.16560000,14.66186667,11041426,,2ème cycle,Medersa,0,1,0,3,2) forage fonctionnel,10,0,10,3
KAYES,KITA,KITA 2,KITA,NAMALA-GUIMBALA,MEDERSA  MANAKOTO,Manakoto,-9.35795000,13.28853333,1039100,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,92,50,142,2
KAYES,KITA,KITA 2,KITA,SEBEKORO,MEDERSA  MAREGA,,,,738087,A localiser,1er cycle,Medersa,0,1,0,3,5) pas de point d'eau,275,219,494,9
KAYES,KITA,KITA 2,KITA,DINDANKO,MEDERSA - SABILOU-EL- HOUDA,,,,993517,A localiser,1er cycle,Medersa,0,1,0,1,5) pas de point d'eau,82,67,149,3
KAYES,NIORO DU SAHEL,NIORO DU SAHEL,NIORO,SANDARE,MEDERSA  SEYFILAHI(SANDARE),Sandare,-10.30461667,14.70460000,11001785,,1er cycle,Medersa,0,0,,,4) puits tarrissable,128,75,203,4
KAYES,KITA,BAFOULABE,BAFOULABE,DIALLAN,MEDERSA  SIRADJOU DIINE,,,,964337,A localiser,1er cycle,Medersa,0,0,,,5) pas de point d'eau,38,19,57,3
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,DIEOURA,MEDERSA AHLOU SOUNAT DIEOURA,Dieoura,-9.84866667,14.30006667,11043924,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,37,41,78,2
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,LAMBIDOU,MEDERSA AL ALY,,,,716062,A localiser,1er cycle,Medersa,0,0,,,1) robinet ,44,74,118,2
KAYES,KAYES,YELIMANE,YELIMANE,GUIDIME,MEDERSA AL BAYANE DE TOPOKONE (1er C),,-10.57666667,15.03701667,11042939,,1er cycle,Medersa,0,1,0,2,5) pas de point d'eau,42,31,73,5
KAYES,KAYES,YELIMANE,YELIMANE,GUIDIME,MEDERSA AL BAYANE DE TOPOKONE (2ème C),,-10.57666667,15.03701667,11042940,,2ème cycle,Medersa,0,1,0,2,5) pas de point d'eau,8,2,10,2
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,DIEOURA,MEDERSA ALANWAR ISLAMIA,,,,950468,A localiser,1er cycle,Medersa,0,1,0,2,5) pas de point d'eau,97,87,184,4
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,DIEMA,MEDERSA ALITIHADE NAFADJI,Nafadji,-9.23428333,15.55731667,964493,,1er cycle,Medersa,0,1,0,3,5) pas de point d'eau,128,95,223,3
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,MADIGA-SACKO,MEDERSA BANDIOUGOU KOROMBA,Bandiougoukoromba,-9.31848333,14.42173333,11043907,,1er cycle,Medersa,0,1,0,3,5) pas de point d'eau,31,27,58,3
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,BEMA,MEDERSA BEMA N°2,Bema,-9.35240000,15.04171667,11003410,,1er cycle,Medersa,0,0,,,4) puits tarrissable,159,94,253,3
KAYES,KAYES,YELIMANE,YELIMANE,KIRANE KANIAGA,MEDERSA BEN BAZE,,,,1037106,A localiser,1er cycle,Medersa,0,1,0,2,5) pas de point d'eau,115,91,206,5
KAYES,KITA,KITA 2,KITA,SEBEKORO,MEDERSA CMLD [1er C],,,,738088,A localiser,1er cycle,Medersa,0,1,1,4,2) forage fonctionnel,108,72,180,8
KAYES,KITA,KITA 2,KITA,SEBEKORO,MEDERSA CMLD [2ème C],,,,11040314,A localiser,2ème cycle,Medersa,0,1,1,4,3) puits non tarrissable,22,5,27,4
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,DIEMA,MEDERSA DAMPA,Dompa,-9.18721667,14.62083333,11043925,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,76,38,114,3
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,DIEMA,MEDERSA DARCOURAN  DIEMA [1er C],Diema,-9.19053333,14.54093333,716883,,1er cycle,Medersa,0,1,1,4,1) robinet ,142,122,264,7
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,DIEOURA,MEDERSA DARCOURAN DIEOURA,Dieoura,-9.84866667,14.30006667,950481,,1er cycle,Medersa,0,1,0,2,5) pas de point d'eau,180,146,326,6
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,DIEMA,MEDERSA DARCOURANE DIEMA 2e C,Diema,-9.19053333,14.54093333,992509,,2ème cycle,Medersa,0,1,1,4,1) robinet ,39,8,47,4
KAYES,KITA,KITA 1,KITA,BENDOUGOUBA,MEDERSA DARHADIS,,,,950629,A localiser,1er cycle,Medersa,0,1,0,1,3) puits non tarrissable,38,17,55,5
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,BEMA,MEDERSA DAROUL KHOR WAL HADISS ,,,,950480,A localiser,1er cycle,Medersa,0,0,,,2) forage fonctionnel,131,90,221,5
KAYES,KITA,BAFOULABE,BAFOULABE,BAFOULABE,MEDERSA DE AHALIYA,,,,959827,A localiser,1er cycle,Medersa,0,1,0,1,3) puits non tarrissable,36,19,55,4
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,DIEOURA,MEDERSA DE DIAKALY,Diakali,-9.88881667,14.31625000,964498,,1er cycle,Medersa,0,1,0,2,5) pas de point d'eau,45,36,81,2
KAYES,KAYES,KAYES RIVE GAUCHE,KAYES,TAFACIRGA,Medersa de Goundiam,,-12.16560000,14.66186667,990526,,1er cycle,Medersa,0,1,0,3,2) forage fonctionnel,97,79,176,7
KAYES,NIORO DU SAHEL,NIORO DU SAHEL,NIORO,GUETEMA,MEDERSA DE GUETEMA,Guetema,-9.58291667,15.12036667,11001761,,1er cycle,Medersa,0,1,0,2,5) pas de point d'eau,5,37,42,1
KAYES,NIORO DU SAHEL,NIORO DU SAHEL,NIORO,SIMBI,MEDERSA DE SIMBY,Simbi,-9.67841667,14.90695000,11001786,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,74,44,118,3
KAYES,KAYES,KAYES RIVE DROITE,KAYES,KOUSSANE,MEDERSA DEBO,,-11.21320000,14.82135000,11000118,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,43,46,89,3
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,BEMA,MEDERSA DIN WAL AKLAKI,,,,950485,A localiser,1er cycle,Medersa,0,0,,,1) robinet ,153,101,254,6
KAYES,KITA,KITA 2,KITA,SEFETO OUEST,Medersa Diougounté,Djoungounte,-9.97611667,14.12123333,964829,,1er cycle,Medersa,0,1,0,3,4) puits tarrissable,171,47,218,5
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,DIOUMARA KOUSSATA,MEDERSA DIOUMARA,Dioumara,-8.56776667,14.53853333,992507,,1er cycle,Medersa,0,0,,,1) robinet ,42,15,57,2
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,DIEMA,MEDERSA FANGOUNE KAGORO,Fangoune Kagoro,-9.20551667,14.61205000,950484,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,75,36,111,3
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,LAKAMANE,MEDERSA FARAN,,,,11003412,A localiser,1er cycle,Medersa,0,0,,,3) puits non tarrissable,140,109,249,3
KAYES,KITA,KITA 2,KITA,DJIDIAN,MEDERSA FOUNTICOUROULA [1er C],Fountinkouroula,-9.39463333,13.19841667,1039115,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,33,18,51,2
KAYES,KITA,KITA 1,KITA,GADOUGOU I,MEDERSA GAKROUKOTO,,-9.77401667,12.67041667,938285,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,25,17,42,2
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,DIANCOUNTE CAMARA,MEDERSA GANDIALLA,Gandialla,-9.69483333,14.50423333,11003409,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,65,30,95,4
KAYES,KAYES,KAYES RIVE GAUCHE,KAYES,SONY,MEDERSA ISLAMIC LANI-MODI,,-12.05238333,14.71516667,11041422,,2ème cycle,Medersa,0,1,0,3,2) forage fonctionnel,40,3,43,3
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,DIANCOUNTE CAMARA,MEDERSA KAÏNERA,Kainera,-9.53216667,14.47703333,11003413,,1er cycle,Medersa,0,0,,,1) robinet ,100,53,153,4
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,DIANCOUNTE CAMARA,MEDERSA KANDIARE,Kandiare,-9.43171667,14.63465000,950486,,1er cycle,Medersa,0,1,0,3,5) pas de point d'eau,48,39,87,2
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,DIEOURA,MEDERSA KARINE,,,,11043908,A localiser,1er cycle,Medersa,0,1,0,3,5) pas de point d'eau,41,30,71,2
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,GROUMERA,MEDERSA KASSE- KARA,Kasse Kara,-9.26611667,14.86638333,11003414,,1er cycle,Medersa,0,1,1,4,5) pas de point d'eau,82,60,142,5
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,MADIGA-SACKO,MEDERSA KOROMBA KASSE,,,,11003411,A localiser,1er cycle,Medersa,0,1,0,3,3) puits non tarrissable,31,46,77,3
KAYES,KITA,BAFOULABE,BAFOULABE,DIAKON,MEDERSA KOURI,,-10.25451667,14.40655000,1037599,,1er cycle,Medersa,0,0,,,3) puits non tarrissable,85,70,155,5
KAYES,KITA,BAFOULABE,BAFOULABE,DIAKON,MEDERSA KOUROUNIFING,,-10.54845000,14.49741667,964324,,1er cycle,Medersa,0,1,0,1,2) forage fonctionnel,45,55,100,3
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,LAKAMANE,MEDERSA LAKAMANE,Lakamane,-9.90775000,14.50835000,11043926,,1er cycle,Medersa,0,1,0,2,5) pas de point d'eau,47,17,64,3
KAYES,KAYES,YELIMANE,YELIMANE,TRINGA,Medersa MA AHADOU SABIL NADIAHA [1er C],,,,937958,A localiser,1er cycle,Medersa,0,1,0,2,1) robinet ,88,64,152,6
KAYES,KAYES,YELIMANE,YELIMANE,TRINGA,Medersa MA AHADOU SABIL NADIAHA [2ème C],,,,11040505,A localiser,2ème cycle,Medersa,0,1,0,2,1) robinet ,13,1,14,2
KAYES,KITA,KITA 2,KITA,SEBEKORO,MEDERSA MAISON DU CORAN EL HADDIS BADINKO [1er C],Badinko,-9.22026667,12.96595000,938503,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,85,62,147,7
KAYES,KITA,KITA 2,KITA,SEBEKORO,MEDERSA MAISON DU CORAN EL HADDIS BADINKO [2ème C],Badinko,-9.22026667,12.96595000,11040508,,2ème cycle,Medersa,0,0,,,5) pas de point d'eau,7,3,10,3
KAYES,NIORO DU SAHEL,NIORO DU SAHEL,NIORO,DIAYE COURA,MEDERSA M'BOYA KASSE,Mboya Kasse,-10.02001667,15.11701667,1036603,,1er cycle,Medersa,0,1,0,2,5) pas de point d'eau,89,40,129,2
KAYES,KAYES,YELIMANE,YELIMANE,KONSIGA,MEDERSA MUAHADI DOUATI ISLAMIA (1er c),,,,11042942,A localiser,1er cycle,Medersa,0,1,0,3,5) pas de point d'eau,130,91,221,7
KAYES,KAYES,YELIMANE,YELIMANE,KONSIGA,MEDERSA MUAHADI DOUATI ISLAMIA (2ème C),,,,11042941,A localiser,2ème cycle,Medersa,0,1,0,3,5) pas de point d'eau,30,6,36,4
KAYES,KITA,KITA 2,KITA,KASSARO,MEDERSA NAFADJI-COURA,Nafadji Coura,-8.77445000,12.90225000,993515,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,33,18,51,4
KAYES,KITA,KITA 2,KITA,NAMALA-GUIMBALA,MEDERSA NAMALA,Namala,-9.38583333,13.36483333,11044910,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,95,43,138,1
KAYES,KITA,KITA 2,KITA,SEFETO NORD,MEDERSA NIAGANE,Niagane,-9.74261667,14.26668333,11004502,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,88,44,132,3
KAYES,KITA,KITA 2,KITA,GUEMOUKOURABA,MEDERSA SABILI AL DAIYATI [1er C],,,,1039116,A localiser,1er cycle,Medersa,0,1,0,4,5) pas de point d'eau,85,46,131,4
KAYES,NIORO DU SAHEL,NIORO DU SAHEL,NIORO,DIAYE COURA,MEDERSA SALAM,,,,991415,A localiser,1er cycle,Medersa,0,0,,,5) pas de point d'eau,73,40,113,2
KAYES,NIORO DU SAHEL,NIORO DU SAHEL,NIORO,NIORO TOGOUNE,MEDERSA SALAM( NIORO T.O) ,Nioro Tougoune Ouolof,-9.62566667,15.26825000,11001773,,1er cycle,Medersa,0,1,0,3,5) pas de point d'eau,59,97,156,3
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,MADIGA-SACKO,MEDERSA SANTHIE,,,,959832,A localiser,1er cycle,Medersa,0,0,,,5) pas de point d'eau,78,60,138,4
KAYES,KITA,KITA 2,KITA,SEBEKORO,MEDERSA SEBEKORO,Sebekoro,-8.99085000,12.95878333,11044916,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,12,7,19,3
KAYES,NIORO DU SAHEL,DIEMA,DIEMA,DIANCOUNTE CAMARA,MEDERSA SOMA SACKO,Sooma,-9.50751667,14.70331667,11043927,,1er cycle,Medersa,0,1,0,2,3) puits non tarrissable,40,30,70,2
KAYES,KAYES,YELIMANE,YELIMANE,FANGA,MEDERSA SOUBOUH-ISLAME TANGO,,-10.37936667,15.01200000,991714,,1er cycle,Medersa,0,1,1,3,5) pas de point d'eau,69,34,103,4
KAYES,KAYES,YELIMANE,YELIMANE,DIAFOUNOU GORY,MEDERSA TAMBACARA II,,-10.83840000,15.07178333,11042938,,1er cycle,Medersa,0,0,,,2) forage fonctionnel,73,83,156,4
KAYES,KITA,KITA 2,KITA,KASSARO,MEDERSA TOUL MALIKI BILEN,,,,993516,A localiser,1er cycle,Medersa,0,0,,,5) pas de point d'eau,47,34,81,3
KAYES,KAYES,YELIMANE,YELIMANE,DIAFOUNOU GORY,MEDERSATOU  FIRDAOUSSOU GUIFFI,,-10.84245000,14.91193333,959533,,1er cycle,Medersa,0,0,,,1) robinet ,61,60,121,3
KAYES,KAYES,KAYES RIVE GAUCHE,KAYES,HAWA DEMBAYA,MEDINE 1er Cycle,,-11.36680000,14.37525000,734903,,1er cycle,Public,0,1,0,9,2) forage fonctionnel,116,138,254,7
